date,year,tour,tournament,surface,round,winner,loser,side,model_prob,b365_odds,ev,kelly_f,stake,won,pnl
2023-05-31,2023,ATP,frenchopen,clay,2nd Round,Ofner S,Korda S,winner,0.4063,2.7,0.097,0.0143,8.94,1,15.2
2023-05-31,2023,ATP,frenchopen,clay,2nd Round,Kokkinakis T,Wawrinka S,loser,0.559,1.98,0.1068,0.0273,9.52,0,-9.52
2023-05-31,2023,ATP,frenchopen,clay,2nd Round,Schwartzman D,Borges N,loser,0.4664,2.28,0.0633,0.0124,6.96,0,-6.96
2023-05-31,2023,WTA,frenchopen,clay,2nd Round,Potapova A,Sherif M,loser,0.4256,3.0,0.2769,0.0346,15.0,0,-15.0
2023-05-31,2023,WTA,frenchopen,clay,2nd Round,Rakhimova K,Frech M,winner,0.4657,2.3,0.071,0.0137,7.41,1,9.64
2023-05-31,2023,WTA,frenchopen,clay,2nd Round,Stephens S,Gracheva V,loser,0.4166,2.5,0.0414,0.0069,5.67,0,-5.67
2023-06-01,2023,ATP,frenchopen,clay,2nd Round,Coric B,Cachin P,loser,0.3635,3.38,0.2288,0.024,15.0,0,-15.0
2023-06-01,2023,ATP,frenchopen,clay,2nd Round,Nishioka Y,Purcell M,loser,0.4006,3.4,0.362,0.0377,15.0,0,-15.0
2023-06-01,2023,ATP,frenchopen,clay,2nd Round,Dimitrov G,Ruusuvuori E,loser,0.3679,3.16,0.1626,0.0188,12.8,0,-12.8
2023-06-01,2023,ATP,frenchopen,clay,2nd Round,Tiafoe F,Karatsev A,winner,0.5481,2.01,0.1016,0.0251,9.21,1,9.3
2023-06-01,2023,ATP,frenchopen,clay,2nd Round,Jarry N,Paul T,winner,0.6646,1.67,0.1099,0.041,9.7,1,6.5
2023-06-01,2023,ATP,frenchopen,clay,2nd Round,Giron M,Lehecka J,winner,0.4398,2.91,0.2799,0.0366,15.0,1,28.65
2023-06-01,2023,WTA,frenchopen,clay,2nd Round,Andreescu B,Navarro E,loser,0.4235,2.47,0.0459,0.0078,5.94,0,-5.94
2023-06-01,2023,WTA,frenchopen,clay,2nd Round,Sorribes Tormo S,Martic P,loser,0.5453,2.09,0.1397,0.032,11.45,0,-11.45
2023-06-01,2023,WTA,frenchopen,clay,2nd Round,Pera B,Vekic D,winner,0.512,2.4,0.2287,0.0408,15.0,1,21.0
2023-06-01,2023,WTA,frenchopen,clay,2nd Round,Tsurenko L,Davis L,loser,0.4117,2.85,0.1733,0.0234,13.43,0,-13.43
2023-06-01,2023,WTA,frenchopen,clay,2nd Round,Danilovic O,Paolini J,loser,0.4924,2.32,0.1423,0.0269,11.61,0,-11.61
2023-06-02,2023,ATP,frenchopen,clay,3rd Round,Ofner S,Fognini F,winner,0.4623,2.31,0.0679,0.013,7.23,1,9.47
2023-06-02,2023,WTA,frenchopen,clay,3rd Round,Avanesyan E,Tauson C,winner,0.4177,2.9,0.2115,0.0278,15.0,1,28.5
2023-06-02,2023,WTA,frenchopen,clay,3rd Round,Stephens S,Putintseva Y,loser,0.5115,2.7,0.3811,0.0561,15.0,0,-15.0
2023-06-02,2023,WTA,frenchopen,clay,3rd Round,Svitolina E,Blinkova A,loser,0.3612,3.32,0.1991,0.0215,14.95,0,-14.95
2023-06-02,2023,WTA,frenchopen,clay,3rd Round,Pavlyuchenkova A,Potapova A,winner,0.4922,2.45,0.206,0.0355,15.0,1,21.75
2023-06-02,2023,WTA,frenchopen,clay,3rd Round,Kasatkina D,Stearns P,loser,0.4166,3.22,0.3413,0.0384,15.0,0,-15.0
2023-06-03,2023,ATP,frenchopen,clay,3rd Round,Nishioka Y,Seyboth Wild T,winner,0.5176,2.65,0.3718,0.0563,15.0,1,24.75
2023-06-03,2023,WTA,frenchopen,clay,3rd Round,Pera B,Cocciaretto E,winner,0.6175,2.23,0.377,0.0766,15.0,1,18.45
2023-06-03,2023,WTA,frenchopen,clay,3rd Round,Tsurenko L,Andreescu B,winner,0.4627,2.3,0.0642,0.0124,7.01,1,9.12
2023-06-03,2023,WTA,frenchopen,clay,3rd Round,Gauff C,Andreeva M,winner,0.6902,1.82,0.2561,0.0781,15.0,1,12.3
2023-06-04,2023,WTA,frenchopen,clay,4th Round,Svitolina E,Kasatkina D,winner,0.4331,2.66,0.1521,0.0229,12.18,1,20.22
2023-06-04,2023,ATP,frenchopen,clay,4th Round,Khachanov K,Sonego L,loser,0.3684,2.84,0.0463,0.0063,5.96,0,-5.96
2023-06-05,2023,WTA,frenchopen,clay,4th Round,Haddad Maia B,Sorribes Tormo S,loser,0.5013,2.46,0.2331,0.0399,15.0,0,-15.0
2023-06-05,2023,ATP,frenchopen,clay,4th Round,Ruud C,Jarry N,loser,0.3958,2.9,0.1477,0.0194,11.93,0,-11.93
2023-06-05,2023,ATP,frenchopen,clay,4th Round,Rune H,Cerundolo F,loser,0.3683,3.4,0.2522,0.0263,15.0,0,-15.0
2023-06-05,2023,ATP,frenchopen,clay,4th Round,Zverev A,Dimitrov G,loser,0.3808,3.22,0.2263,0.0255,15.0,0,-15.0
2023-06-06,2023,WTA,frenchopen,clay,Quarterfinals,Muchova K,Pavlyuchenkova A,loser,0.4298,2.7,0.1604,0.0236,12.67,0,-12.67
2023-06-07,2023,ATP,frenchopen,clay,Quarterfinals,Ruud C,Rune H,loser,0.5317,2.25,0.1963,0.0393,14.78,0,-14.78
2023-06-09,2023,ATP,frenchopen,clay,Semifinals,Djokovic N,Alcaraz C,winner,0.4994,2.8,0.3982,0.0553,15.0,1,27.0
2023-06-09,2023,ATP,frenchopen,clay,Semifinals,Ruud C,Zverev A,loser,0.5379,2.05,0.1027,0.0244,9.28,0,-9.28
2023-07-03,2023,WTA,wimbledon,grass,1st Round,Bucsa C,Rakhimova K,loser,0.5551,2.35,0.3045,0.0564,15.0,0,-15.0
2023-07-03,2023,WTA,wimbledon,grass,1st Round,Strycova B,Zanevska M,loser,0.4256,2.45,0.0428,0.0074,5.75,0,-5.75
2023-07-03,2023,WTA,wimbledon,grass,1st Round,Bogdan A,Samsonova L,winner,0.3858,3.56,0.3735,0.0365,15.0,1,38.4
2023-07-03,2023,WTA,wimbledon,grass,1st Round,Siniakova K,Zheng Q,loser,0.5152,2.2,0.1333,0.0278,11.08,0,-11.08
2023-07-03,2023,WTA,wimbledon,grass,1st Round,Masarova R,Sherif M,loser,0.5442,1.94,0.0557,0.0148,6.51,0,-6.51
2023-07-03,2023,WTA,wimbledon,grass,1st Round,Mertens E,Hruncakova V,loser,0.3994,3.0,0.1982,0.0248,14.9,0,-14.9
2023-07-03,2023,WTA,wimbledon,grass,1st Round,Linette M,Teichmann J,winner,0.5978,1.78,0.0641,0.0205,7.01,1,5.46
2023-07-03,2023,WTA,wimbledon,grass,1st Round,Tsurenko L,Liu C,loser,0.3683,3.4,0.2522,0.0263,15.0,0,-15.0
2023-07-03,2023,WTA,wimbledon,grass,1st Round,Martic P,Fruhvirtova L,loser,0.4453,2.53,0.1267,0.0207,10.69,0,-10.69
2023-07-03,2023,ATP,wimbledon,grass,1st Round,Karatsev A,Van Assche L,loser,0.5025,2.45,0.2311,0.0398,15.0,0,-15.0
2023-07-03,2023,ATP,wimbledon,grass,1st Round,Schwartzman D,Kecmanovic M,winner,0.4822,2.8,0.35,0.0486,15.0,1,27.0
2023-07-03,2023,ATP,wimbledon,grass,1st Round,Bublik A,Mcdonald M,loser,0.3917,2.95,0.1554,0.0199,12.38,0,-12.38
2023-07-03,2023,ATP,wimbledon,grass,1st Round,Otte O,Koepfer D,loser,0.4568,2.36,0.078,0.0143,7.83,0,-7.83
2023-07-03,2023,ATP,wimbledon,grass,1st Round,Choinski J,Lajovic D,winner,0.4712,2.75,0.2958,0.0423,15.0,1,26.25
2023-07-03,2023,ATP,wimbledon,grass,1st Round,Munar J,Isner J,winner,0.3823,3.3,0.2617,0.0284,15.0,1,34.5
2023-07-03,2023,ATP,wimbledon,grass,1st Round,Goffin D,Marozsan F,loser,0.4738,2.91,0.3788,0.0496,15.0,0,-15.0
2023-07-03,2023,ATP,wimbledon,grass,1st Round,Moutet C,Gasquet R,winner,0.4542,2.55,0.1583,0.0255,12.55,1,19.45
2023-07-03,2023,ATP,wimbledon,grass,1st Round,Marterer M,Gojo B,winner,0.4874,2.26,0.1015,0.0201,9.2,1,11.6
2023-07-03,2023,ATP,wimbledon,grass,1st Round,Thompson J,Nakashima B,loser,0.5003,2.06,0.0307,0.0072,5.04,0,-5.04
2023-07-03,2023,ATP,wimbledon,grass,1st Round,Broady L,Lestienne C,loser,0.504,2.76,0.3909,0.0555,15.0,0,-15.0
2023-07-04,2023,ATP,wimbledon,grass,1st Round,Halys Q,Evans D,winner,0.4796,2.15,0.0311,0.0068,5.06,1,5.82
2023-07-05,2023,WTA,wimbledon,grass,1st Round,Bai Z,Bonaventure Y,winner,0.557,2.22,0.2364,0.0485,15.0,1,18.3
2023-07-05,2023,WTA,wimbledon,grass,1st Round,Cirstea S,Maria T,loser,0.5499,2.05,0.1274,0.0303,10.73,0,-10.73
2023-07-05,2023,ATP,wimbledon,grass,1st Round,Djere L,Cressy M,winner,0.4795,2.35,0.1269,0.0235,10.7,1,14.45
2023-07-05,2023,WTA,wimbledon,grass,1st Round,Blinkova A,Wickmayer Y,winner,0.536,2.2,0.1791,0.0373,13.77,1,16.53
2023-07-05,2023,WTA,wimbledon,grass,1st Round,Brengle M,Errani S,loser,0.5417,2.34,0.2676,0.0499,15.0,0,-15.0
2023-07-05,2023,WTA,wimbledon,grass,1st Round,Cornet A,Hibino N,loser,0.4047,3.38,0.368,0.0387,15.0,0,-15.0
2023-07-05,2023,WTA,wimbledon,grass,1st Round,Tomova V,Pera B,winner,0.456,2.75,0.254,0.0363,15.0,1,26.25
2023-07-05,2023,WTA,wimbledon,grass,1st Round,Korpatsch T,Zhao C,loser,0.583,2.2,0.2825,0.0589,15.0,0,-15.0
2023-07-05,2023,ATP,wimbledon,grass,1st Round,Mayot H,Bonzi B,loser,0.5573,2.47,0.3764,0.064,15.0,0,-15.0
2023-07-05,2023,ATP,wimbledon,grass,1st Round,Safiullin R,Bautista Agut R,winner,0.3509,3.85,0.351,0.0308,15.0,1,42.75
2023-07-05,2023,ATP,wimbledon,grass,1st Round,Pella G,Coric B,winner,0.4072,3.2,0.3031,0.0344,15.0,1,33.0
2023-07-05,2023,WTA,wimbledon,grass,1st Round,Kontaveit A,Stefanini L,loser,0.4377,2.6,0.138,0.0216,11.36,0,-11.36
2023-07-05,2023,WTA,wimbledon,grass,1st Round,Stephens S,Peterson R,loser,0.4293,3.1,0.3307,0.0394,15.0,0,-15.0
2023-07-05,2023,ATP,wimbledon,grass,1st Round,Barrere G,Harris L,winner,0.5119,2.15,0.1006,0.0219,9.15,1,10.53
2023-07-05,2023,ATP,wimbledon,grass,1st Round,Stricker D,Popyrin A,winner,0.5911,1.76,0.0403,0.0133,5.61,1,4.26
2023-07-05,2023,ATP,wimbledon,grass,1st Round,Lehecka J,Ofner S,loser,0.4281,2.47,0.0573,0.0097,6.61,0,-6.61
2023-07-05,2023,ATP,wimbledon,grass,1st Round,Raonic M,Novak D,winner,0.6368,2.02,0.2863,0.0702,15.0,1,15.3
2023-07-06,2023,ATP,wimbledon,grass,2nd Round,Lehecka J,Cerundolo F,loser,0.5689,1.95,0.1093,0.0288,9.66,0,-9.66
2023-07-06,2023,ATP,wimbledon,grass,1st Round,Davidovich Fokina A,Fils A,loser,0.5064,2.4,0.2154,0.0385,15.0,0,-15.0
2023-07-06,2023,ATP,wimbledon,grass,1st Round,Carballes Baena R,Arnaldi M,winner,0.4463,3.04,0.3568,0.0437,15.0,1,30.6
2023-07-06,2023,ATP,wimbledon,grass,1st Round,Kubler J,Humbert U,winner,0.4979,2.45,0.2198,0.0379,15.0,1,21.75
2023-07-06,2023,ATP,wimbledon,grass,2nd Round,Pella G,Mayot H,winner,0.4656,2.45,0.1407,0.0243,11.51,1,16.69
2023-07-06,2023,ATP,wimbledon,grass,2nd Round,Djere L,Shelton B,winner,0.5191,2.65,0.3756,0.0569,15.0,1,24.75
2023-07-06,2023,ATP,wimbledon,grass,2nd Round,Halys Q,Vukic A,loser,0.4935,2.36,0.1646,0.0303,12.92,0,-12.92
2023-07-06,2023,ATP,wimbledon,grass,2nd Round,Shapovalov D,Barrere G,loser,0.4494,2.64,0.1865,0.0284,14.21,0,-14.21
2023-07-06,2023,ATP,wimbledon,grass,2nd Round,Safiullin R,Moutet C,loser,0.4329,2.65,0.1471,0.0223,11.89,0,-11.89
2023-07-06,2023,ATP,wimbledon,grass,2nd Round,Paul T,Raonic M,loser,0.45,2.91,0.3094,0.0405,15.0,0,-15.0
2023-07-06,2023,ATP,wimbledon,grass,2nd Round,Marterer M,Mmoh M,loser,0.5543,2.05,0.1362,0.0324,11.25,0,-11.25
2023-07-06,2023,WTA,wimbledon,grass,2nd Round,Tsurenko L,Siniakova K,winner,0.5385,2.4,0.2923,0.0522,15.0,1,21.0
2023-07-06,2023,WTA,wimbledon,grass,2nd Round,Andreeva M,Krejcikova B,winner,0.3806,3.55,0.3512,0.0344,15.0,1,38.25
2023-07-06,2023,WTA,wimbledon,grass,2nd Round,Vondrousova M,Kudermetova V,winner,0.4795,2.43,0.1651,0.0289,12.95,1,18.51
2023-07-06,2023,WTA,wimbledon,grass,2nd Round,Linette M,Strycova B,loser,0.485,2.54,0.2318,0.0376,15.0,0,-15.0
2023-07-06,2023,WTA,wimbledon,grass,2nd Round,Bouzkova M,Kontaveit A,loser,0.465,2.42,0.1252,0.022,10.6,0,-10.6
2023-07-06,2023,WTA,wimbledon,grass,2nd Round,Boulter K,Tomova V,loser,0.3913,3.5,0.3696,0.037,15.0,0,-15.0
2023-07-06,2023,WTA,wimbledon,grass,2nd Round,Cocciaretto E,Masarova R,winner,0.497,2.4,0.1927,0.0344,14.57,1,20.4
2023-07-07,2023,WTA,wimbledon,grass,2nd Round,Stevanovic N,Korpatsch T,loser,0.4391,2.48,0.0889,0.015,8.47,0,-8.47
2023-07-07,2023,WTA,wimbledon,grass,2nd Round,Galfi D,Niemeier J,winner,0.4274,3.12,0.3335,0.0393,15.0,1,31.8
2023-07-07,2023,ATP,wimbledon,grass,3rd Round,Safiullin R,Pella G,loser,0.4447,3.02,0.3429,0.0424,15.0,0,-15.0
2023-07-07,2023,ATP,wimbledon,grass,3rd Round,Hurkacz H,Musetti L,loser,0.422,2.6,0.0973,0.0152,8.96,0,-8.96
2023-07-07,2023,ATP,wimbledon,grass,2nd Round,Jarry N,Kubler J,loser,0.4884,2.44,0.1916,0.0333,14.51,0,-14.51
2023-07-07,2023,ATP,wimbledon,grass,2nd Round,Fucsovics M,Giron M,loser,0.3845,3.2,0.2304,0.0262,15.0,0,-15.0
2023-07-07,2023,WTA,wimbledon,grass,2nd Round,Andreescu B,Kalinina A,loser,0.4998,2.2,0.0995,0.0207,9.09,0,-9.09
2023-07-07,2023,ATP,wimbledon,grass,2nd Round,Tsitsipas S,Murray A,winner,0.5587,2.25,0.2571,0.0514,15.0,1,18.75
2023-07-07,2023,WTA,wimbledon,grass,3rd Round,Azarenka V,Kasatkina D,winner,0.4617,2.71,0.2513,0.0367,15.0,1,25.65
2023-07-07,2023,WTA,wimbledon,grass,3rd Round,Bouzkova M,Garcia C,loser,0.6083,2.05,0.2469,0.0588,15.0,0,-15.0
2023-07-07,2023,WTA,wimbledon,grass,3rd Round,Svitolina E,Kenin S,winner,0.5555,2.4,0.3333,0.0595,15.0,1,21.0
2023-07-07,2023,WTA,wimbledon,grass,3rd Round,Vondrousova M,Vekic D,loser,0.5134,2.15,0.1038,0.0226,9.34,0,-9.34
2023-07-07,2023,WTA,wimbledon,grass,3rd Round,Tsurenko L,Bogdan A,winner,0.5969,1.87,0.1163,0.0334,10.07,1,8.77
2023-07-08,2023,ATP,wimbledon,grass,3rd Round,Rune H,Davidovich Fokina A,loser,0.3678,3.36,0.2359,0.025,15.0,0,-15.0
2023-07-08,2023,ATP,wimbledon,grass,3rd Round,Berrettini M,Zverev A,winner,0.5941,2.16,0.2833,0.061,15.0,1,17.4
2023-07-08,2023,WTA,wimbledon,grass,3rd Round,Haddad Maia B,Cirstea S,winner,0.5929,1.76,0.0435,0.0143,5.8,1,4.4
2023-07-08,2023,ATP,wimbledon,grass,3rd Round,Lehecka J,Paul T,loser,0.6511,1.9,0.2371,0.0659,15.0,0,-15.0
2023-07-09,2023,ATP,wimbledon,grass,4th Round,Rublev A,Bublik A,winner,0.5466,1.92,0.0494,0.0134,6.14,1,5.65
2023-07-09,2023,WTA,wimbledon,grass,3rd Round,Andreeva M,Potapova A,winner,0.4679,2.35,0.0995,0.0184,9.09,1,12.27
2023-07-09,2023,WTA,wimbledon,grass,4th Round,Vondrousova M,Bouzkova M,loser,0.4361,3.12,0.3605,0.0425,15.0,0,-15.0
2023-07-09,2023,ATP,wimbledon,grass,3rd Round,Dimitrov G,Tiafoe F,loser,0.565,1.92,0.0848,0.023,8.22,0,-8.22
2023-07-09,2023,WTA,wimbledon,grass,4th Round,Svitolina E,Azarenka V,winner,0.5214,2.38,0.2409,0.0436,15.0,1,20.7
2023-07-09,2023,ATP,wimbledon,grass,4th Round,Safiullin R,Shapovalov D,winner,0.4541,2.6,0.1807,0.0282,13.86,1,22.18
2023-07-10,2023,WTA,wimbledon,grass,4th Round,Keys M,Andreeva M,loser,0.4249,3.27,0.3893,0.0429,15.0,0,-15.0
2023-07-10,2023,WTA,wimbledon,grass,4th Round,Jabeur O,Kvitova P,winner,0.5651,2.25,0.2715,0.0543,15.0,1,18.75
2023-07-10,2023,ATP,wimbledon,grass,4th Round,Rune H,Dimitrov G,winner,0.5186,2.62,0.3588,0.0554,15.0,1,24.3
2023-07-10,2023,ATP,wimbledon,grass,4th Round,Alcaraz C,Berrettini M,loser,0.4025,3.27,0.316,0.0348,15.0,0,-15.0
2023-07-10,2023,WTA,wimbledon,grass,4th Round,Sabalenka A,Alexandrova E,loser,0.4721,2.8,0.3219,0.0447,15.0,0,-15.0
2023-07-11,2023,WTA,wimbledon,grass,Quarterfinals,Vondrousova M,Pegula J,winner,0.4955,2.35,0.1645,0.0305,12.91,1,17.43
2023-07-12,2023,WTA,wimbledon,grass,Quarterfinals,Jabeur O,Rybakina E,winner,0.4517,2.57,0.1609,0.0256,12.7,1,19.93
2023-07-13,2023,WTA,wimbledon,grass,Semifinals,Vondrousova M,Svitolina E,loser,0.477,2.38,0.1351,0.0245,11.19,0,-11.19
2023-07-16,2023,ATP,wimbledon,grass,The Final,Alcaraz C,Djokovic N,loser,0.646,1.6,0.0336,0.014,5.21,0,-5.21
2023-08-28,2023,ATP,usopen,hard,1st Round,Vesely J,Couacaud E,winner,0.5216,2.61,0.3613,0.0561,15.0,1,24.15
2023-08-28,2023,ATP,usopen,hard,1st Round,Mensik J,Barrere G,winner,0.54,2.2,0.188,0.0392,14.3,1,17.16
2023-08-28,2023,ATP,usopen,hard,1st Round,Hijikata R,Kotov P,winner,0.6347,1.88,0.1933,0.0549,14.61,1,12.85
2023-08-28,2023,ATP,usopen,hard,1st Round,Marozsan F,Gasquet R,winner,0.4326,3.1,0.3412,0.0406,15.0,1,31.5
2023-08-28,2023,ATP,usopen,hard,1st Round,Gaston H,Shimabukuro S,loser,0.5896,2.16,0.2735,0.059,15.0,0,-15.0
2023-08-28,2023,ATP,usopen,hard,1st Round,Ofner S,Borges N,loser,0.4902,2.22,0.0883,0.0181,8.43,0,-8.43
2023-08-28,2023,ATP,usopen,hard,1st Round,Karatsev A,Lehecka J,loser,0.7217,1.55,0.1187,0.054,10.22,0,-10.22
2023-08-29,2023,ATP,usopen,hard,1st Round,Rinderknech A,Schwartzman D,winner,0.4705,2.42,0.1387,0.0244,11.39,1,16.18
2023-08-29,2023,ATP,usopen,hard,1st Round,Mmoh M,Khachanov K,loser,0.7606,1.64,0.2474,0.0967,15.0,0,-15.0
2023-08-29,2023,ATP,usopen,hard,1st Round,Jarry N,Van Assche L,loser,0.442,2.95,0.3038,0.0389,15.0,0,-15.0
2023-08-29,2023,ATP,usopen,hard,1st Round,Meligeni Alves F,Duckworth J,loser,0.5361,2.25,0.2062,0.0412,15.0,0,-15.0
2023-08-29,2023,ATP,usopen,hard,1st Round,Berrettini M,Humbert U,loser,0.4528,2.73,0.2361,0.0341,15.0,0,-15.0
2023-08-29,2023,ATP,usopen,hard,1st Round,Baez S,Coric B,winner,0.3861,2.83,0.0925,0.0126,8.68,1,15.88
2023-08-29,2023,ATP,usopen,hard,1st Round,Wawrinka S,Nishioka Y,loser,0.3705,2.97,0.1005,0.0127,9.14,0,-9.14
2023-08-29,2023,ATP,usopen,hard,1st Round,Altmaier D,Lestienne C,loser,0.5693,2.05,0.167,0.0398,13.06,0,-13.06
2023-08-30,2023,ATP,usopen,hard,2nd Round,Djere L,Gaston H,loser,0.3734,2.88,0.0755,0.01,7.68,0,-7.68
2023-08-30,2023,ATP,usopen,hard,2nd Round,Gojo B,Mcdonald M,loser,0.6932,1.52,0.0536,0.0258,6.39,0,-6.39
2023-08-30,2023,ATP,usopen,hard,2nd Round,Bonzi B,Eubanks C,winner,0.5131,2.7,0.3854,0.0567,15.0,1,25.5
2023-08-30,2023,ATP,usopen,hard,2nd Round,Paul T,Safiullin R,winner,0.8457,1.31,0.1079,0.087,9.58,1,2.97
2023-08-30,2023,ATP,usopen,hard,2nd Round,Mensik J,Droguet T,loser,0.5471,2.35,0.2856,0.0529,15.0,0,-15.0
2023-08-30,2023,ATP,usopen,hard,2nd Round,Shelton B,Thiem D,loser,0.6029,2.14,0.2903,0.0637,15.0,0,-15.0
2023-08-30,2023,ATP,usopen,hard,2nd Round,Mannarino A,Marozsan F,loser,0.3567,3.53,0.259,0.0256,15.0,0,-15.0
2023-08-31,2023,ATP,usopen,hard,2nd Round,Draper J,Hurkacz H,winner,0.3593,2.92,0.049,0.0064,6.12,1,11.75
2023-08-31,2023,ATP,usopen,hard,2nd Round,Arnaldi M,Fils A,winner,0.445,2.54,0.1302,0.0211,10.89,1,16.77
2023-08-31,2023,ATP,usopen,hard,2nd Round,Rublev A,Monfils G,loser,0.4105,3.16,0.2973,0.0344,15.0,0,-15.0
2023-08-31,2023,ATP,usopen,hard,2nd Round,Evans D,Van De Zandschulp B,loser,0.516,2.62,0.3519,0.0543,15.0,0,-15.0
2023-08-31,2023,ATP,usopen,hard,2nd Round,Jarry N,Michelsen A,loser,0.5227,2.51,0.312,0.0517,15.0,0,-15.0
2023-09-01,2023,ATP,usopen,hard,3rd Round,Paul T,Davidovich Fokina A,winner,0.6214,1.71,0.0626,0.0221,6.92,1,4.91
2023-09-01,2023,ATP,usopen,hard,3rd Round,Shelton B,Karatsev A,loser,0.4436,2.48,0.1001,0.0169,9.12,0,-9.12
2023-09-01,2023,ATP,usopen,hard,3rd Round,Stricker D,Bonzi B,loser,0.507,2.39,0.2117,0.0381,15.0,0,-15.0
2023-09-03,2023,ATP,usopen,hard,3rd Round,Zverev A,Dimitrov G,loser,0.4067,3.0,0.2202,0.0275,15.0,0,-15.0
2023-09-03,2023,ATP,usopen,hard,4th Round,Shelton B,Paul T,loser,0.7448,1.44,0.0725,0.0412,7.5,0,-7.5
2023-09-04,2023,ATP,usopen,hard,4th Round,Rublev A,Draper J,loser,0.4012,3.43,0.376,0.0387,15.0,0,-15.0
2023-09-05,2023,ATP,usopen,hard,4th Round,Zverev A,Sinner J,winner,0.387,2.73,0.0566,0.0082,6.56,1,11.36
2023-09-06,2023,ATP,usopen,hard,Quarterfinals,Shelton B,Tiafoe F,loser,0.7081,1.46,0.0339,0.0184,5.23,0,-5.23
2024-01-14,2024,WTA,ausopen,hard,1st Round,Avanesyan E,Bai Z,winner,0.4826,2.67,0.2884,0.0432,15.0,1,25.05
2024-01-14,2024,WTA,ausopen,hard,1st Round,Wozniacki C,Linette M,loser,0.4434,2.69,0.1927,0.0285,14.57,0,-14.57
2024-01-14,2024,WTA,ausopen,hard,1st Round,Korpatsch T,Burrage J,loser,0.4957,2.25,0.1153,0.0231,10.01,0,-10.01
2024-01-14,2024,WTA,ausopen,hard,1st Round,Fruhvirtova B,Bogdan A,loser,0.4909,2.38,0.1684,0.0305,13.14,0,-13.14
2024-01-14,2024,WTA,ausopen,hard,1st Round,Anisimova A,Samsonova L,winner,0.3869,3.01,0.1645,0.0205,12.91,1,25.96
2024-01-14,2024,WTA,ausopen,hard,1st Round,Timofeeva M,Cornet A,loser,0.486,2.23,0.0838,0.017,8.16,0,-8.16
2024-01-14,2024,WTA,ausopen,hard,1st Round,Rakhimova K,Bektas E,loser,0.5318,2.06,0.0955,0.0225,8.85,0,-8.85
2024-01-14,2024,ATP,ausopen,hard,1st Round,Munar J,Shevchenko A,winner,0.3612,3.51,0.2677,0.0267,15.0,1,37.65
2024-01-14,2024,ATP,ausopen,hard,1st Round,Kotov P,Rinderknech A,loser,0.4392,2.37,0.0409,0.0075,5.64,0,-5.64
2024-01-14,2024,ATP,ausopen,hard,1st Round,Marozsan F,Cilic M,loser,0.5642,2.22,0.2525,0.0517,15.0,0,-15.0
2024-01-14,2024,ATP,ausopen,hard,1st Round,Tiafoe F,Coric B,loser,0.4431,2.6,0.152,0.0237,12.18,0,-12.18
2024-01-14,2024,ATP,ausopen,hard,1st Round,Cerundolo F,Sweeny D,loser,0.3871,3.46,0.3395,0.0345,15.0,0,-15.0
2024-01-14,2024,WTA,ausopen,hard,1st Round,Tsurenko L,Bronzetti L,loser,0.432,2.97,0.283,0.0359,15.0,0,-15.0
2024-01-15,2024,WTA,ausopen,hard,1st Round,Paolini J,Shnaider D,loser,0.4467,2.73,0.2195,0.0317,15.0,0,-15.0
2024-01-15,2024,ATP,ausopen,hard,1st Round,Humbert U,Goffin D,winner,0.7408,1.46,0.0816,0.0443,8.04,1,3.7
2024-01-15,2024,ATP,ausopen,hard,1st Round,Monfils G,Hanfmann Y,winner,0.7338,1.54,0.1301,0.0602,10.89,1,5.88
2024-01-15,2024,WTA,ausopen,hard,1st Round,Frech M,Saville D,loser,0.6079,1.75,0.0638,0.0213,6.99,0,-6.99
2024-01-15,2024,WTA,ausopen,hard,1st Round,Badosa P,Townsend T,winner,0.6019,1.75,0.0534,0.0178,6.38,1,4.78
2024-01-15,2024,WTA,ausopen,hard,1st Round,Rus A,Kalinina A,loser,0.629,1.67,0.0505,0.0188,6.2,0,-6.2
2024-01-15,2024,WTA,ausopen,hard,1st Round,Kalinskaya A,Volynets K,loser,0.3717,3.5,0.301,0.0301,15.0,0,-15.0
2024-01-15,2024,WTA,ausopen,hard,1st Round,Masarova R,Sasnovich A,winner,0.4828,2.42,0.1684,0.0296,13.14,1,18.66
2024-01-15,2024,ATP,ausopen,hard,1st Round,Gaston H,Carballes Baena R,winner,0.477,2.41,0.1496,0.0265,12.03,1,16.97
2024-01-15,2024,ATP,ausopen,hard,1st Round,Shelton B,Bautista Agut R,loser,0.3696,3.4,0.2566,0.0267,15.0,0,-15.0
2024-01-15,2024,ATP,ausopen,hard,1st Round,Mannarino A,Wawrinka S,loser,0.3825,3.01,0.1513,0.0188,12.13,0,-12.13
2024-01-15,2024,ATP,ausopen,hard,1st Round,Van Assche L,Duckworth J,loser,0.5243,2.12,0.1114,0.0249,9.79,0,-9.79
2024-01-15,2024,ATP,ausopen,hard,1st Round,Mensik J,Shapovalov D,loser,0.574,2.32,0.3317,0.0628,15.0,0,-15.0
2024-01-15,2024,ATP,ausopen,hard,1st Round,Kovacevic A,Tabilo A,loser,0.6241,1.7,0.0609,0.0218,6.82,0,-6.82
2024-01-15,2024,ATP,ausopen,hard,1st Round,Eubanks C,Daniel T,winner,0.4326,2.6,0.1247,0.0195,10.57,1,16.91
