season,date,home_team,away_team,y,dc_p_away,dc_p_draw,dc_p_home,elo_p_away,elo_p_draw,elo_p_home,ps_open_home,ps_open_draw,ps_open_away,ps_close_home,ps_close_draw,ps_close_away
2425,2025-01-14,Ein Frankfurt,Freiburg,2,0.25304689911641537,0.2690507066671348,0.47790239421644987,0.24802693056955916,0.11978909739350765,0.6321839720369332,1.72,4.19,4.77,1.7,4.13,5.03
2425,2025-01-14,Kiel,Dortmund,2,0.297,0.253,0.45,0.6424183852680952,0.1156175514632339,0.2419640632686708,5.52,4.77,1.56,6.9,4.8,1.48
2425,2025-01-14,Leverkusen,Mainz,2,0.11275990299495542,0.20531092700836634,0.6819291699966783,0.12981642913480862,0.054722491333455914,0.8154610795317355,1.38,5.26,8.51,1.37,5.25,8.81
2425,2025-01-14,Wolfsburg,M'gladbach,2,0.28104324787920043,0.2622726098461149,0.4566841422746847,0.2927976927387926,0.15580969801028816,0.5513926092509193,1.95,3.86,3.87,1.9,3.81,4.14
2425,2025-01-15,Bayern Munich,Hoffenheim,2,0.08565376364529169,0.12824936731215492,0.7860968690425535,0.07714880518321543,0.05,0.8728511948167845,1.12,11.23,17.9,1.1,11.74,25.84
2425,2025-01-15,Bochum,St Pauli,2,0.297,0.253,0.45,0.3537047549314048,0.23871846524752027,0.40757677982107493,2.64,3.28,2.87,2.56,3.26,3.03
2425,2025-01-15,Stuttgart,RB Leipzig,2,0.42061169073564336,0.2717220920737003,0.3076662171906564,0.3269899945451209,0.19368427996854243,0.4793257254863367,2.01,3.81,3.63,2.01,3.88,3.64
2425,2025-01-15,Union Berlin,Augsburg,0,0.23277222166506253,0.290657140636851,0.4765706376980865,0.2825403861391543,0.14656539995916718,0.5708942139016785,1.84,3.56,4.74,2.2,3.33,3.65
2425,2025-01-15,Werder Bremen,Heidenheim,1,0.31740767073299286,0.27874573832120153,0.40384659094580555,0.2197863141573051,0.10138240526220833,0.6788312805804866,1.64,4.42,4.97,1.76,4.08,4.58
2425,2025-01-17,Ein Frankfurt,Dortmund,2,0.4502001362596481,0.25043633824106754,0.2993635254992843,0.3204264503433729,0.18529115325255507,0.494282396404072,2.61,3.64,2.71,2.89,3.58,2.49
2425,2025-01-18,Bayern Munich,Wolfsburg,2,0.09017751975292466,0.15632380510397864,0.7534986751430968,0.11287876581902195,0.05,0.837121234180978,1.17,8.66,14.14,1.14,9.0,21.0
2425,2025-01-18,Bochum,RB Leipzig,1,0.6397841787568072,0.2152176596479613,0.14499816159523163,0.6731573410830569,0.10354137022793287,0.2233012886890102,3.71,3.75,2.01,3.39,3.51,2.23
2425,2025-01-18,Heidenheim,St Pauli,0,0.297,0.253,0.45,0.2991044540739602,0.1618821501901315,0.5390133957359083,2.43,3.5,2.97,2.41,3.46,3.09
2425,2025-01-18,Kiel,Hoffenheim,0,0.297,0.253,0.45,0.3348358790595367,0.20474964730244224,0.460414473638021,2.94,3.63,2.39,2.99,3.53,2.44
2425,2025-01-18,Leverkusen,M'gladbach,2,0.11930227437726146,0.18205397726442568,0.6986437483583129,0.08466557291178815,0.05,0.8653344270882118,1.27,6.29,9.26,1.26,6.52,11.25
2425,2025-01-18,Stuttgart,Freiburg,2,0.22481745048334034,0.25864733865306516,0.5165352108635944,0.1957578047925528,0.08745062546219876,0.7167915697452485,1.67,4.39,4.78,1.61,4.37,5.54
2425,2025-01-19,Union Berlin,Mainz,2,0.2703622376995736,0.30980426873168077,0.4198334935687456,0.46382547972918237,0.20271472730898782,0.33345979296182987,2.63,3.2,2.94,2.86,3.15,2.78
2425,2025-01-19,Werder Bremen,Augsburg,0,0.25002200166231153,0.2710479608983189,0.47893003743936946,0.2274691779535332,0.10614616960642557,0.6663846524400413,1.88,3.79,4.19,1.91,3.73,4.2
2425,2025-01-24,Wolfsburg,Kiel,1,0.297,0.253,0.45,0.1847896164187425,0.08151125243264498,0.7336991311486125,1.44,5.08,7.11,1.47,4.94,6.39
2425,2025-01-25,Augsburg,Heidenheim,2,0.34992748013417685,0.2827353602279754,0.36733715963784785,0.26682885798282435,0.1336589679748541,0.5995121740423215,1.91,3.65,4.22,2.01,3.56,3.98
2425,2025-01-25,Dortmund,Werder Bremen,1,0.11370673438366578,0.17794487803095752,0.7083483875853768,0.19881211808864718,0.08914811147169029,0.7120397704396625,1.63,4.44,5.03,1.52,4.8,6.0
2425,2025-01-25,Freiburg,Bayern Munich,0,0.5862909884860861,0.22017721257592457,0.1935317989379894,0.6342453943197393,0.11894250385647208,0.24681210182378874,8.98,5.78,1.33,13.24,6.82,1.23
2425,2025-01-25,M'gladbach,Bochum,2,0.16951436158526317,0.21150294626809396,0.6189826921466428,0.20762495094787806,0.09416076485180788,0.6982142842003141,1.72,4.12,4.66,1.77,4.09,4.52
2425,2025-01-25,Mainz,Stuttgart,2,0.3631462768440682,0.2871749568070939,0.349678766348838,0.3636759586934479,0.26543019574687604,0.370893845559676,2.88,3.55,2.47,3.38,3.46,2.26
2425,2025-01-25,RB Leipzig,Leverkusen,1,0.28999815587176714,0.27133302295792405,0.43866882117030886,0.43095752901714496,0.2230915172583874,0.3459509537244677,3.79,4.03,1.92,3.63,3.54,2.13
2425,2025-01-26,Hoffenheim,Ein Frankfurt,1,0.30895338283835944,0.2498634000228307,0.4411832171388098,0.4531804451354873,0.2091244006257628,0.33769515423875,3.16,3.58,2.29,3.43,3.88,2.09
2425,2025-01-26,St Pauli,Union Berlin,2,0.297,0.253,0.45,0.2807314729501508,0.14500750293234657,0.5742610241175027,2.53,3.15,3.12,2.39,3.2,3.37
2425,2025-01-31,Werder Bremen,Mainz,2,0.2915482269036385,0.28886392668246147,0.41958784641390007,0.3522012617830403,0.2354387230279459,0.41236001518901383,2.35,3.46,3.19,2.4,3.45,3.13
2425,2025-02-01,Bayern Munich,Kiel,2,0.297,0.253,0.45,0.05283339929228623,0.05,0.8971666007077137,1.05,17.7,41.8,1.04,18.0,51.0
2425,2025-02-01,Bochum,Freiburg,0,0.41680021062227046,0.276076467241311,0.3071233221364186,0.43107758480467456,0.22301382594137,0.3459085892539555,2.88,3.42,2.54,2.74,3.35,2.74
2425,2025-02-01,Heidenheim,Dortmund,0,0.4844085942412072,0.24748771859993152,0.2681036871588613,0.543003097411807,0.15990707972699142,0.29708982286120167,4.49,4.04,1.76,4.82,4.11,1.72
2425,2025-02-01,St Pauli,Augsburg,1,0.297,0.253,0.45,0.3001897035230411,0.16296052590523213,0.5368497705717268,2.38,3.2,3.32,2.15,3.32,3.83
2425,2025-02-01,Stuttgart,M'gladbach,0,0.22522742082500619,0.2350332146528577,0.539739364522136,0.18151874992239908,0.07978479198517732,0.7386964580924237,1.58,4.65,5.2,1.68,4.31,4.94
2425,2025-02-01,Union Berlin,RB Leipzig,1,0.48902530893215895,0.2847113769787232,0.2262633140891178,0.6099310929660684,0.1291406968180554,0.26092821021587614,3.2,3.52,2.29,2.96,3.47,2.49
2425,2025-02-02,Ein Frankfurt,Wolfsburg,1,0.2539340426570372,0.2732319979430888,0.47283395939987405,0.22013208191056793,0.10159329087072057,0.6782746272187116,1.99,3.8,3.72,2.11,3.58,3.63
2425,2025-02-02,Leverkusen,Hoffenheim,2,0.12440323812668974,0.18094181533782833,0.694654946535482,0.0735561850213859,0.05,0.876443814978614,1.23,7.29,10.7,1.14,9.66,18.88
2425,2025-02-07,Bayern Munich,Werder Bremen,2,0.07005935564612106,0.13038358990430535,0.7995570544495736,0.09873427029459401,0.05,0.8512657297054059,1.09,12.89,20.27,1.1,12.94,20.92
2425,2025-02-08,Dortmund,Stuttgart,0,0.18280177218309754,0.2147755553294481,0.6024226724874544,0.3058443709321398,0.1687535504352002,0.5254020786326601,1.88,3.93,3.98,2.0,3.95,3.62
2425,2025-02-08,Freiburg,Heidenheim,2,0.27979147785273134,0.27737240316942413,0.4428361189778445,0.20206140442438844,0.09097600870764128,0.7069625868679703,1.74,3.99,4.77,1.71,3.81,5.41
2425,2025-02-08,Hoffenheim,Union Berlin,0,0.2529420475981244,0.2667006588779709,0.48035729352390477,0.2616087257990637,0.129653563419211,0.6087377107817253,2.26,3.6,3.2,2.38,3.57,3.06
2425,2025-02-08,M'gladbach,Ein Frankfurt,1,0.3180275613653405,0.2563495862398438,0.4256228523948158,0.3636829653824115,0.2654534492193026,0.3708635853982859,2.62,3.7,2.63,2.59,3.73,2.68
2425,2025-02-08,Mainz,Augsburg,1,0.23550988316646534,0.2791704456553038,0.4853196711782307,0.21471309512080158,0.09832448317667687,0.6869624217025215,1.78,3.72,4.88,1.83,3.6,4.87
2425,2025-02-08,Wolfsburg,Leverkusen,1,0.48995542456867136,0.2694843026727786,0.24056027275855005,0.6500277791127216,0.11256620721036323,0.2374060136769152,4.3,3.86,1.84,3.72,3.38,2.16
2425,2025-02-09,Kiel,Bochum,1,0.297,0.253,0.45,0.2765885151533061,0.14151375465320218,0.5818977301934917,2.31,3.54,3.15,2.4,3.49,3.09
2425,2025-02-09,RB Leipzig,St Pauli,2,0.297,0.253,0.45,0.14252478230934054,0.060543395818092566,0.796931821872567,1.57,4.39,5.81,1.66,4.11,5.36
2425,2025-02-14,Augsburg,RB Leipzig,1,0.5634244611795612,0.2479439995302231,0.18863153929021567,0.5248385286346104,0.16904259921789208,0.3061188721474975,3.02,3.41,2.48,3.09,3.4,2.44
2425,2025-02-15,Bochum,Dortmund,2,0.644812575108088,0.20016273175829952,0.15502469313361256,0.6003777127168433,0.13328008423959425,0.2663422030435626,4.98,4.27,1.66,5.77,4.48,1.57
2425,2025-02-15,Leverkusen,Bayern Munich,1,0.3484630002294632,0.2464348016212767,0.4051021981492601,0.2958472339778162,0.15870574707615165,0.5454470189460321,3.08,3.71,2.27,3.11,3.56,2.35
2425,2025-02-15,St Pauli,Freiburg,0,0.297,0.253,0.45,0.34982757207427134,0.23052569802864487,0.4196467298970838,2.6,3.25,2.94,2.59,3.1,3.14
2425,2025-02-15,Stuttgart,Wolfsburg,0,0.22595118605539596,0.2629775503990256,0.5110712635455784,0.20949717343601243,0.09524867605194667,0.695254150512041,1.76,4.24,4.32,1.57,4.61,5.63
2425,2025-02-15,Union Berlin,M'gladbach,0,0.29923833316921244,0.28111195837855607,0.4196497084522315,0.35028240055429166,0.23144388534895557,0.4182737140967528,2.28,3.57,3.18,2.16,3.59,3.48
2425,2025-02-16,Ein Frankfurt,Kiel,2,0.297,0.253,0.45,0.12769863884579583,0.053770465154181664,0.8185308960000226,1.34,5.94,8.04,1.34,5.71,8.82
2425,2025-02-16,Heidenheim,Mainz,0,0.2578448117909836,0.2813523882029494,0.4608028000060671,0.47533182696852844,0.19597789697240214,0.3286902760590693,3.69,3.53,2.08,3.8,3.44,2.1
2425,2025-02-16,Werder Bremen,Hoffenheim,0,0.3359712733948727,0.2560659103438974,0.40796281626123,0.24260327231918283,0.11605115232150802,0.6413455753593091,1.9,4.04,3.8,1.88,3.88,4.2
2425,2025-02-21,Freiburg,Werder Bremen,2,0.24556924136361213,0.27107132304897535,0.48335943558741257,0.2608235108748504,0.12906197554796706,0.6101145135771826,2.09,3.45,3.84,2.02,3.49,4.03
2425,2025-02-22,Dortmund,Union Berlin,2,0.12778942564341567,0.20972712842619154,0.6624834459303929,0.17502725204169278,0.07641530822580289,0.7485574397325043,1.57,4.52,5.55,1.52,4.59,6.34
2425,2025-02-22,Kiel,Leverkusen,0,0.297,0.253,0.45,0.8060478061654479,0.057663315565601045,0.13628887826895109,10.87,6.67,1.25,15.26,7.32,1.2
2425,2025-02-22,M'gladbach,Augsburg,0,0.21935218182841548,0.24126824919620612,0.5393795689753784,0.25597029052448467,0.1254656044270425,0.6185641050484728,1.83,3.82,4.4,1.97,3.58,4.12
2425,2025-02-22,Mainz,St Pauli,2,0.297,0.253,0.45,0.19282704947343957,0.0858401177708394,0.721332832755721,1.79,3.66,4.88,1.74,3.7,5.36
2425,2025-02-22,Wolfsburg,Bochum,1,0.1700757627907751,0.23857584186278882,0.5913483953464361,0.17042490555759626,0.07407021833224678,0.7555048761101569,1.56,4.53,5.71,1.66,4.35,5.0
2425,2025-02-23,Bayern Munich,Ein Frankfurt,2,0.10265826129531756,0.1586650234439278,0.7386767152607546,0.15693562852258364,0.0673906951800768,0.7756736762973396,1.3,6.5,8.28,1.26,6.85,10.75
2425,2025-02-23,Hoffenheim,Stuttgart,1,0.34531785364934603,0.25091873564245587,0.40376341070819816,0.4721989927697511,0.19779297037111868,0.33000803685913027,3.63,3.96,1.97,3.43,3.94,2.07
2425,2025-02-23,RB Leipzig,Heidenheim,1,0.12873885054397544,0.2087445724477326,0.6625165770082919,0.09793420523905969,0.05,0.8520657947609402,1.35,5.61,8.22,1.31,5.91,10.15
2425,2025-02-28,Stuttgart,Bayern Munich,0,0.5190343421990092,0.2302571668213324,0.25070849097965836,0.49787057432560206,0.1833222113389515,0.31880721433544656,4.94,4.37,1.67,4.45,4.18,1.76
2425,2025-03-01,Bochum,Hoffenheim,0,0.44689439257394376,0.24706547993395894,0.3060401274920973,0.35048740107037957,0.23186119260835913,0.4176514063212613,2.47,3.56,2.88,2.41,3.55,3.01
2425,2025-03-01,Ein Frankfurt,Leverkusen,0,0.4673942458468437,0.2647528440304894,0.2678529101226668,0.516443274088871,0.17339276927566197,0.31016395663546703,4.72,3.92,1.76,4.16,3.93,1.87
2425,2025-03-01,Heidenheim,M'gladbach,0,0.2847892804642617,0.25441071745382837,0.46080000208190997,0.3788348824895325,0.2594006620243908,0.36176445548607666,3.1,3.62,2.3,2.73,3.43,2.7
2425,2025-03-01,RB Leipzig,Mainz,0,0.1178410704515884,0.21225238241862904,0.6699065471297825,0.23914166592398733,0.113719855021248,0.6471384790547646,2.02,3.76,3.66,1.93,3.76,4.07
2425,2025-03-01,St Pauli,Dortmund,0,0.297,0.253,0.45,0.4635375248777379,0.20288583399897211,0.33357664112329005,4.31,3.73,1.87,4.39,3.71,1.88
2425,2025-03-01,Werder Bremen,Wolfsburg,0,0.31627257641434975,0.28722904829113693,0.39649837529451326,0.347796533536493,0.22654765614374442,0.42565581031976263,2.72,3.55,2.61,3.13,3.52,2.36
2425,2025-03-02,Augsburg,Freiburg,1,0.3480367646448942,0.2873083709439638,0.36465486441114203,0.33804457005855704,0.20967344924074663,0.45228198070069636,2.71,3.13,2.91,2.54,3.11,3.21
2425,2025-03-02,Union Berlin,Kiel,0,0.297,0.253,0.45,0.2620422565013289,0.1299813831843244,0.6079763603143468,1.62,4.25,5.45,1.57,4.36,6.0
2425,2025-03-07,M'gladbach,Mainz,0,0.2617669777784212,0.2627437187474039,0.47548930347417506,0.3543045581856073,0.24006729088913903,0.40562815092525367,2.65,3.43,2.74,2.73,3.5,2.67
2425,2025-03-08,Bayern Munich,Bochum,0,0.036599779543587035,0.08364415004492085,0.8797560704114922,0.04333114007706705,0.05,0.9066688599229329,1.11,12.4,17.74,1.17,8.25,17.0
2425,2025-03-08,Dortmund,Augsburg,0,0.09598785177921701,0.1647665845623468,0.7392455636584362,0.206497397695693,0.09350956014244872,0.6999930421618583,1.55,4.42,6.05,1.41,4.87,8.32
2425,2025-03-08,Freiburg,RB Leipzig,1,0.4833593180990808,0.27001525206704213,0.2466254298338771,0.3609902089877798,0.2571161639643027,0.3818936270479175,2.66,3.32,2.81,2.56,3.37,2.94
2425,2025-03-08,Kiel,Stuttgart,1,0.297,0.253,0.45,0.5609887296728316,0.15121306296777975,0.2877982073593887,5.89,4.71,1.52,6.23,4.82,1.51
2425,2025-03-08,Leverkusen,Werder Bremen,0,0.10259471300393207,0.18566722742670239,0.7117380595693656,0.06732673784446491,0.05,0.8826732621555351,1.27,6.39,10.17,1.33,5.74,9.49
2425,2025-03-08,Wolfsburg,St Pauli,1,0.297,0.253,0.45,0.19581779214631181,0.08748377508551011,0.7166984327681781,1.78,3.75,4.85,1.85,3.56,4.76
2425,2025-03-09,Ein Frankfurt,Union Berlin,0,0.23205196050631233,0.283860020131218,0.4840880193624697,0.15285946389745667,0.0654253307623582,0.7817152053401852,1.77,4.13,4.39,1.99,3.67,3.95
2425,2025-03-09,Hoffenheim,Heidenheim,1,0.277016172309362,0.24742867810585037,0.4755551495847876,0.2176625982087173,0.10009413125276537,0.6822432705385173,1.78,4.03,4.41,1.93,3.85,3.96
2425,2025-03-14,St Pauli,Hoffenheim,2,0.297,0.253,0.45,0.3301007065937505,0.19792188865362717,0.47197740475262234,2.31,3.3,3.37,2.35,3.22,3.44
2425,2025-03-15,Augsburg,Wolfsburg,2,0.34795427127451123,0.2910752125495862,0.3609705161759027,0.32734337365838784,0.1941566255022877,0.4785000008393244,2.63,3.29,2.87,2.48,3.28,3.13
2425,2025-03-15,Mainz,Freiburg,1,0.29769127533064776,0.29325705371961647,0.4090516709497358,0.24781453370217857,0.1196406838346025,0.632544782463219,2.02,3.45,4.0,1.86,3.54,4.74
2425,2025-03-15,RB Leipzig,Dortmund,2,0.26718922526128364,0.24722708019831569,0.4855836945404006,0.2620546396925125,0.12999075944320024,0.6079546008642872,2.43,3.68,2.87,2.8,3.64,2.52
2425,2025-03-15,Union Berlin,Bayern Munich,1,0.5900360732352371,0.23214768204259517,0.17781624472216767,0.7599417768148514,0.07258467241335474,0.16747355077179388,9.0,5.36,1.35,9.31,5.42,1.34
2425,2025-03-15,Werder Bremen,M'gladbach,0,0.32322060833618244,0.2605593656427211,0.41622002602109653,0.3091453146636758,0.17228087454205662,0.5185738107942676,2.42,3.68,2.87,2.24,3.78,3.15
2425,2025-03-16,Bochum,Ein Frankfurt,0,0.455580288841372,0.2647162849933594,0.27970342616526866,0.4978032147879489,0.18335901867284005,0.3188377665392111,3.13,3.66,2.27,2.73,3.54,2.64
2425,2025-03-16,Heidenheim,Kiel,2,0.297,0.253,0.45,0.3142819429994616,0.1780082027955249,0.5077098542050136,2.03,3.66,3.72,2.05,3.63,3.77
2425,2025-03-16,Stuttgart,Leverkusen,0,0.43195091865527474,0.2680456263508339,0.30000345499389136,0.4954489876498614,0.18464915825135558,0.319901854098783,3.09,3.6,2.32,3.34,3.45,2.28
2425,2025-03-28,Leverkusen,Bochum,2,0.060205375588214684,0.133983525068051,0.8058110993437343,0.05039984862702859,0.05,0.8996001513729713,1.23,6.93,11.71,1.23,7.02,12.77
2425,2025-03-29,Bayern Munich,St Pauli,2,0.297,0.253,0.45,0.0675909123751717,0.05,0.8824090876248283,1.15,9.41,16.44,1.12,9.5,26.0
2425,2025-03-29,Ein Frankfurt,Stuttgart,2,0.3153535382033647,0.27000959444090533,0.4146368673557301,0.30755414877720266,0.17056641926985822,0.5218794319529392,2.6,3.67,2.66,2.58,3.79,2.67
2425,2025-03-29,Hoffenheim,Augsburg,1,0.21069504776069892,0.23256748635893154,0.5567374658803697,0.3438318032852381,0.21928932053229513,0.4368788761824668,2.43,3.29,3.15,2.36,3.43,3.19
2425,2025-03-29,Kiel,Werder Bremen,0,0.297,0.253,0.45,0.3594714617201638,0.25285632780550527,0.3876722104743309,3.42,3.85,2.08,3.18,3.74,2.24
2425,2025-03-29,M'gladbach,RB Leipzig,2,0.5047061940525507,0.24656812751055854,0.24872567843689083,0.4112718858390439,0.23618096740969574,0.3525471467512603,2.94,3.58,2.41,3.01,3.71,2.35
2425,2025-03-29,Wolfsburg,Heidenheim,0,0.2773090088172416,0.28087629488247207,0.44181469630028636,0.18090211378105037,0.0794615068610398,0.7396363793579098,1.66,4.12,5.22,1.72,4.05,4.98
2425,2025-03-30,Dortmund,Mainz,2,0.12494951910638612,0.19686079112043317,0.6781896897731807,0.31903157548397404,0.18359281067033956,0.49737561384568646,1.67,4.17,5.07,1.67,4.24,5.02
2425,2025-03-30,Freiburg,Union Berlin,0,0.25561140144858285,0.2980282673018109,0.4463603312496063,0.20307653092481567,0.0915518488708119,0.7053716202043724,2.02,3.43,4.05,1.96,3.48,4.3
2425,2025-04-04,Augsburg,Bayern Munich,0,0.6696755434967929,0.1907491746646622,0.13957528183854484,0.6382451410554392,0.11730906743193766,0.24444579151262313,7.61,5.01,1.43,7.76,5.12,1.41
2425,2025-04-05,Bochum,Stuttgart,0,0.494851458261053,0.25586294536725485,0.24928559637169226,0.540357543089961,0.1612148025455928,0.2984276543644462,3.2,3.8,2.18,2.53,3.46,2.91
2425,2025-04-05,Freiburg,Dortmund,0,0.48033321673681445,0.25204772115620194,0.2676190621069836,0.3438594330646156,0.21933782952858477,0.4368027374067996,3.1,3.61,2.31,3.42,3.68,2.15
2425,2025-04-05,Heidenheim,Leverkusen,0,0.4996670679899464,0.2604787961434424,0.23985413586661125,0.7822999510231257,0.06523594232467993,0.15246410665219445,6.78,4.84,1.46,6.09,4.55,1.52
2425,2025-04-05,Mainz,Kiel,1,0.297,0.253,0.45,0.1255129037714825,0.052792987361927377,0.8216941088665901,1.43,5.01,7.05,1.44,5.07,7.16
2425,2025-04-05,RB Leipzig,Hoffenheim,2,0.1303683392866832,0.1875200350973931,0.6821116256159236,0.15726837070983873,0.06755217243633985,0.7751794568538214,1.58,4.55,5.43,1.72,4.29,4.65
2425,2025-04-05,Werder Bremen,Ein Frankfurt,2,0.34937369006585084,0.27792243443099934,0.3727038755031499,0.3777249260127542,0.2602348222314611,0.3620402517557847,2.65,3.73,2.58,2.34,3.71,3.03
2425,2025-04-06,St Pauli,M'gladbach,1,0.297,0.253,0.45,0.36242367831743727,0.26141343582280907,0.37616288585975366,2.52,3.45,2.89,2.3,3.61,3.16
2425,2025-04-06,Union Berlin,Wolfsburg,2,0.2928361047069765,0.30867625504190577,0.3984876402511177,0.35055779805778164,0.23200499956674422,0.4174372023754741,2.49,3.32,3.02,2.31,3.4,3.33
2425,2025-04-11,Wolfsburg,RB Leipzig,0,0.47822223854807516,0.27423873933238113,0.24753902211954373,0.4168229693591609,0.2324178407628404,0.35075918987799876,3.0,3.71,2.36,2.75,3.75,2.51
2425,2025-04-12,Bayern Munich,Dortmund,1,0.20748562727485298,0.20032776032626667,0.5921866123988805,0.15464820938650073,0.06628490977272732,0.779066880840772,1.43,5.36,6.51,1.44,5.35,6.6
2425,2025-04-12,Bochum,Augsburg,0,0.3416412563152026,0.27749922254146225,0.3808595211433352,0.4284870029560776,0.22469585938150843,0.34681713766241395,2.5,3.35,3.0,2.37,3.35,3.26
2425,2025-04-12,Hoffenheim,Mainz,2,0.2532392511436758,0.25499752346626114,0.4917632253900632,0.42110306837376515,0.22955557426833675,0.3493413573578982,2.69,3.5,2.66,2.46,3.48,3.0
2425,2025-04-12,Kiel,St Pauli,0,0.297,0.253,0.45,0.3463369435045456,0.22380267939975707,0.42986037709569735,3.28,3.42,2.29,3.59,3.5,2.16
2425,2025-04-12,Leverkusen,Union Berlin,1,0.11548352139598694,0.21870351952561295,0.6658129590784,0.07164562786766936,0.05,0.8783543721323306,1.34,5.61,8.99,1.38,5.12,8.87
2425,2025-04-12,M'gladbach,Freiburg,0,0.28527091905486074,0.2591677583429733,0.45556132260216603,0.28879825797356523,0.15211816641344442,0.5590835756129903,2.19,3.71,3.26,2.29,3.8,3.06
2425,2025-04-13,Ein Frankfurt,Heidenheim,2,0.25352342944776707,0.26433761533466976,0.4821389552175631,0.15662991211505387,0.06724247364089285,0.7761276142440533,1.75,4.18,4.43,1.76,4.06,4.62
2425,2025-04-13,Stuttgart,Werder Bremen,0,0.19398422464609832,0.24323428314430792,0.5627814922095938,0.21746551728338065,0.09997518321982744,0.682559299496792,1.67,4.62,4.53,1.75,4.31,4.44
2425,2025-04-19,Freiburg,Hoffenheim,2,0.2949327848047418,0.25510225563768263,0.44996495955757565,0.250921604900819,0.12182887510134134,0.6272495199978397,1.96,3.75,3.85,1.94,3.8,4.0
2425,2025-04-19,Heidenheim,Bayern Munich,0,0.5914974012169876,0.21548698943624636,0.19301560934676604,0.7876385353162627,0.06351356332750996,0.1488479013562274,9.06,6.38,1.29,9.59,6.57,1.27
2425,2025-04-19,Mainz,Wolfsburg,1,0.2979996219628729,0.29725162974288705,0.4047487482942401,0.24339571001810817,0.11659068545739695,0.6400136045244949,2.05,3.72,3.6,2.03,3.73,3.73
2425,2025-04-19,RB Leipzig,Kiel,1,0.297,0.253,0.45,0.09256914727959509,0.05,0.8574308527204049,1.31,6.22,8.55,1.48,5.21,6.11
2425,2025-04-19,Union Berlin,Stuttgart,1,0.35579039326550355,0.2985283689907931,0.3456812377437034,0.4015079052207924,0.24294392462177922,0.35554817015742834,2.87,3.43,2.54,3.2,3.5,2.32
2425,2025-04-19,Werder Bremen,Bochum,2,0.19970057211183231,0.24530941461122197,0.5549900132769457,0.17296039042759578,0.07535777978137007,0.7516818297910342,1.74,4.19,4.49,1.63,4.48,5.12
2425,2025-04-20,Augsburg,Ein Frankfurt,1,0.38306886408206686,0.27978578380591057,0.3371453521120227,0.3496319997920892,0.23013408115714407,0.42023391905076674,2.63,3.44,2.77,2.62,3.46,2.8
2425,2025-04-20,Dortmund,M'gladbach,2,0.13299978409414068,0.17472294530797736,0.6922772705978819,0.21413797215433725,0.09798201584101018,0.6878800120046525,1.43,5.46,6.47,1.37,5.91,7.62
2425,2025-04-20,St Pauli,Leverkusen,1,0.297,0.253,0.45,0.7324172604898085,0.08195619980913052,0.18562653970106097,5.42,3.93,1.67,5.08,3.93,1.72
2425,2025-04-25,Stuttgart,Heidenheim,0,0.22490213394817576,0.2538605244155929,0.5212373416362314,0.14445647924071198,0.061445314269123856,0.7940982064901642,1.51,4.97,5.99,1.51,4.86,6.06
2425,2025-04-26,Bayern Munich,Mainz,2,0.07950203385813893,0.14893579476275906,0.7715621713791021,0.12423779754627767,0.052225093599084095,0.8235371088546382,1.22,7.3,11.15,1.24,7.26,11.09
2425,2025-04-26,Ein Frankfurt,RB Leipzig,2,0.45567747920826107,0.26902174088753034,0.27530077990420865,0.3403105141947254,0.21331646647738414,0.4463730193278905,2.17,3.92,3.15,2.06,3.91,3.48
2425,2025-04-26,Hoffenheim,Dortmund,0,0.49198776769964725,0.22653432985860592,0.28147790244174686,0.46962703865375194,0.19929371457980738,0.3310792467664406,4.3,4.37,1.74,4.01,4.08,1.87
2425,2025-04-26,Kiel,M'gladbach,2,0.297,0.253,0.45,0.43663788709689966,0.21944289150342192,0.34391922139967845,3.18,3.9,2.16,2.51,3.83,2.72
2425,2025-04-26,Leverkusen,Augsburg,2,0.0869280890196094,0.17220517023937248,0.7408667407410182,0.10556245883929886,0.05,0.8444375411607011,1.37,5.23,8.61,1.47,4.77,6.41
2425,2025-04-26,Wolfsburg,Freiburg,0,0.27640448602224577,0.28558188891691966,0.43801362506083447,0.323401521322781,0.18900979549185917,0.48758868318535986,2.4,3.67,2.91,2.37,3.69,2.98
2425,2025-04-27,Bochum,Union Berlin,1,0.3819365181637734,0.2972195474903686,0.32084393434585795,0.37679548079803066,0.2609354564375512,0.3622690627644182,2.36,3.5,3.09,2.4,3.46,3.11
2425,2025-04-27,Werder Bremen,St Pauli,1,0.297,0.253,0.45,0.24115305985698707,0.11506946072350496,0.6437774794195079,1.92,3.74,4.07,2.03,3.6,3.87
2425,2025-05-02,Heidenheim,Bochum,1,0.17084485495725737,0.23046676606114233,0.5986883789816003,0.26101383081304663,0.12920510969620091,0.6097810594907525,2.32,3.59,3.13,2.41,3.39,3.15
2425,2025-05-03,Dortmund,Wolfsburg,2,0.13973145743117502,0.20332885550747568,0.6569396870613493,0.18511861949350922,0.08168600869993652,0.7331953718065544,1.32,6.21,7.74,1.27,6.72,9.89
2425,2025-05-03,M'gladbach,Hoffenheim,1,0.30117657105234347,0.2332697571826012,0.4655536717650554,0.2625739115481491,0.13038457021918787,0.6070415182326631,2.13,4.03,3.16,2.27,4.05,2.94
2425,2025-05-03,RB Leipzig,Bayern Munich,1,0.357050119514176,0.24933595376409098,0.393613926721733,0.4898038843416603,0.18777250912185867,0.322423606536481,4.46,4.73,1.66,4.19,4.77,1.72
